,Corezn,Perimeterzn1,Perimeterzn2,Perimeterzn3,Perimeterzn4,CoreznDAT,Perimeterzn1DAT,Perimeterzn2DAT,Perimeterzn3DAT,Perimeterzn4DAT,MAT,Coolingcoil_Outtemp,Fan_outtemp,RAT,OAT
2006-01-01 20:00:00,25.28644037190312,27.80420983138716,24.059957048573384,22.728222076767505,24.395702170529773,24.008870918994827,24.008870918994827,24.008870918994827,24.008870918994827,24.008870918994827,24.008870918994827,24.008870918994827,24.008870918994827,24.008870918994827,14.399999999999999
2006-01-01 21:00:00,25.126691244693404,26.70828777398347,23.329134516577458,22.118929124440275,23.566778677619737,23.33371524108558,23.33371524108558,23.33371524108558,23.33371524108558,23.33371524108558,23.33371524108558,23.33371524108558,23.33371524108558,23.33371524108558,13.3
2006-01-01 22:00:00,24.98182169892475,25.9776784872816,22.895398329048078,21.79948363709405,23.07059587103064,22.914564478318376,22.914564478318376,22.914564478318376,22.914564478318376,22.914564478318376,22.914564478318376,22.914564478318376,22.914564478318376,22.914564478318376,13.899999999999999
2006-01-01 23:00:00,24.805913479172936,25.27779778226602,22.455706704802463,21.44998282767524,22.607368894611746,22.510650874994553,22.510650874994553,22.510650874994553,22.510650874994553,22.510650874994553,22.510650874994553,22.510650874994553,22.510650874994553,22.510650874994553,12.8
2006-01-02 00:00:00,24.801443949566483,24.983529006333978,22.369857996861448,21.442551802067367,22.510193748815006,22.317618719511785,22.317618719511785,22.317618719511785,22.317618719511785,22.317618719511785,22.317618719511785,22.317618719511785,22.317618719511785,22.317618719511785,13.3
2006-01-02 01:00:00,24.699362879152993,24.569420131468917,22.157278555090762,21.308445286280687,22.28629737895661,22.11535154177421,22.11535154177421,22.11535154177421,22.11535154177421,22.11535154177421,22.11535154177421,22.11535154177421,22.11535154177421,22.11535154177421,12.8
2006-01-02 02:00:00,24.607282948925032,24.16679721948843,21.930563524339128,21.152633909683843,22.051691998625877,21.956857396096154,21.956857396096154,21.956857396096154,21.956857396096154,21.956857396096154,21.956857396096154,21.956857396096154,21.956857396096154,21.956857396096154,12.8
2006-01-02 03:00:00,24.508829341262974,23.87170315336472,21.778764806630488,21.061255167101827,21.890725471009155,21.844870984888324,21.844870984888324,21.844870984888324,21.844870984888324,21.844870984888324,21.844870984888324,21.844870984888324,21.844870984888324,21.844870984888324,12.8
2006-01-02 04:00:00,24.40080663314305,23.65952498881658,21.694799382122866,21.02171341053867,21.80309182601474,21.740057182376216,21.740057182376216,21.740057182376216,21.740057182376216,21.740057182376216,21.740057182376216,21.740057182376216,21.740057182376216,21.740057182376216,11.1
2006-01-02 05:00:00,24.337151392924795,23.153215527033538,21.291906518507922,20.683035462555065,21.393363145541382,21.52637679095143,21.52637679095143,21.52637679095143,21.52637679095143,21.52637679095143,21.52637679095143,21.52637679095143,21.52637679095143,21.52637679095143,11.1
2006-01-02 06:00:00,23.006393564623544,22.14314319312507,21.008960904470477,20.99099905312437,21.014736386234382,15.555420530215187,15.555420530215187,18.168181599189616,20.953227037702334,18.67724678507922,14.998059030229454,14.998059030229454,15.555420530215187,21.64894370559572,12.8
2006-01-02 07:00:00,22.735861648536456,21.836055142755576,20.9994861175716,20.99882795121443,21.00156773952687,15.555653935520258,15.555653935520258,18.934620965323287,20.80736383379395,19.281702121410063,14.998641210233933,14.998641210233933,15.555653935520258,21.619950710659555,12.2
2006-01-02 08:00:00,23.661563059215226,22.699339221286852,21.74077712203948,21.199150287970348,21.072829067121624,15.555425739188703,15.555425739188703,15.555425739188703,15.555425739188703,15.555425739188703,14.998379120109128,14.998379120109128,15.555613308858177,21.612244609026668,12.8
2006-01-02 09:00:00,23.95399944148476,23.97438127272497,23.81183238347249,21.835542858503793,21.593591486694102,15.553375552366074,15.553375552366074,15.553375552366074,15.553375552366074,15.553375552366074,15.0,14.980773942526863,15.55279109447579,22.528523834923707,15.0
2006-01-02 10:00:00,23.99659023080381,23.998908044963823,23.98873008810639,22.326726562292286,22.008842586190564,15.317689899026242,15.317689899026242,15.317689899026242,15.317689899026242,15.317689899026242,16.1,14.599439668064598,15.317490713140412,23.424966286144546,16.1
2006-01-02 11:00:00,23.99698475963044,23.999004044916056,23.99816638226182,22.827712344029926,22.371404395281246,14.130407219123992,14.130407219123992,14.130407219123992,14.130407219123992,14.130407219123992,17.199999999999996,13.420612013494958,14.130302876307255,23.86264739080946,17.2
